movie,actor,year,ranking,votes
Skazani na Shawshank,Tim Robbins,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Morgan Freeman,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Bob Gunton,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,William Sadler,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Clancy Brown,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Gil Bellows,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Mark Rolston,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,James Whitmore,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Jeffrey DeMunn,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Larry Brandenburg,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Neil Giuntoli,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Brian Libby,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,David Proval,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Joseph Ragno,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Jude Ciccolella,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Paul McCrane,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Renee Blaine,110.77777777777777,0.5166666666666667,155555.55555555556
Skazani na Shawshank,Scott Mann,110.77777777777777,0.5166666666666667,155555.55555555556
Ojciec chrzestny,Marlon Brando,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Al Pacino,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,James Caan,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Diane Keaton,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Richard S. Castellano,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Robert Duvall,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Sterling Hayden,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,John Marley,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Richard Conte,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Al Lettieri,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Abe Vigoda,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Talia Shire,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Gianni Russo,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,John Cazale,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Rudy Bond,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Al Martino,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Morgana King,109.55555555555556,0.5111111111111111,111111.11111111111
Ojciec chrzestny,Lenny Montana,109.55555555555556,0.5111111111111111,111111.11111111111
Mroczny Rycerz,Christian Bale,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Heath Ledger,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Aaron Eckhart,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Michael Caine,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Maggie Gyllenhaal,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Gary Oldman,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Morgan Freeman,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Monique Gabriela Curnen,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Ron Dean,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Cillian Murphy,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Chin Han,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Nestor Carbonell,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Eric Roberts,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Ritchie Coster,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Anthony Michael Hall,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Keith Szarabajka,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Colin McFarlane,111.55555555555556,0.5,155555.55555555556
Mroczny Rycerz,Joshua Harto,111.55555555555556,0.5,155555.55555555556
Ojciec chrzestny II,Al Pacino,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Robert De Niro,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Robert Duvall,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Diane Keaton,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,John Cazale,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Talia Shire,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Lee Strasberg,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Michael V. Gazzo,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,G.D. Spradlin,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Richard Bright,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Gastone Moschin,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Tom Rosqui,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Bruno Kirby,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Frank Sivero,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Francesca De Sapio,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Morgana King,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Marianna Hill,109.66666666666667,0.5,72222.22222222222
Ojciec chrzestny II,Leopoldo Trieste,109.66666666666667,0.5,72222.22222222222
Dwunastu gniewnych ludzi,Henry Fonda,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Lee J. Cobb,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Martin Balsam,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,John Fiedler,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,E.G. Marshall,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Jack Klugman,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Edward Binns,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Jack Warden,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Joseph Sweeney,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Ed Begley,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,George Voskovec,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Robert Webber,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Rudy Bond,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Tom Gorman,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,James Kelly,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Billy Nelson,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,John Savoca,108.72222222222223,0.5,47166.666666666664
Dwunastu gniewnych ludzi,Walter Stocker,108.72222222222223,0.5,47166.666666666664
Lista Schindlera,Liam Neeson,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Ralph Fiennes,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Ben Kingsley,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Caroline Goodall,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Jonathan Sagall,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Embeth Davidtz,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Malgorzata Gebel,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Shmuel Levy,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Mark Ivanir,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Béatrice Macola,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Andrzej Seweryn,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Friedrich von Thun,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Krzysztof Luft,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Harry Nehring,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Norbert Weisser,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Adi Nitzan,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Michael Schneider,110.72222222222223,0.5,77777.77777777778
Lista Schindlera,Miri Fabian,110.72222222222223,0.5,77777.77777777778
Władca Pierścieni: Powrót króla,Elijah Wood,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Viggo Mortensen,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Ian McKellen,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Orlando Bloom,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Noel Appleby,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Ali Astin,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Sean Astin,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,David Aston,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,John Bach,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Sean Bean,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Cate Blanchett,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Billy Boyd,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Sadwyn Brophy,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Alistair Browning,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Marton Csokas,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Richard Edge,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Jason Fitch,111.27777777777777,0.5,105555.55555555556
Władca Pierścieni: Powrót króla,Bernard Hill,111.27777777777777,0.5,105555.55555555556
Pulp Fiction,John Travolta,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Uma Thurman,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Samuel L. Jackson,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Bruce Willis,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Tim Roth,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Amanda Plummer,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Laura Lovelace,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Phil LaMarr,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Frank Whaley,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Burr Steers,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Ving Rhames,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Paul Calderon,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Bronagh Gallagher,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Rosanna Arquette,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Eric Stoltz,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Jerome Patrick Hoban,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Michael Gilden,110.77777777777777,0.49444444444444446,122222.22222222222
Pulp Fiction,Gary Shorelle,110.77777777777777,0.49444444444444446,122222.22222222222
Władca Pierścieni: Drużyna Pierścienia,Elijah Wood,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Ian McKellen,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Orlando Bloom,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Sean Bean,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Alan Howard,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Noel Appleby,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Sean Astin,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Sala Baker,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Billy Boyd,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Andy Serkis,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Marton Csokas,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Viggo Mortensen,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Megan Edwards,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Michael Elsworth,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Cate Blanchett,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Mark Ferguson,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Ian Holm,111.16666666666667,0.49444444444444446,111111.11111111111
Władca Pierścieni: Drużyna Pierścienia,Christopher Lee,111.16666666666667,0.49444444444444446,111111.11111111111
"Dobry, zły i brzydki",Clint Eastwood,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Eli Wallach,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Lee Van Cleef,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Aldo Giuffrè,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Luigi Pistilli,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Rada Rassimov,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Enzo Petito,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Claudio Scarchilli,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",John Bartha,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Livio Lorenzon,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Antonio Casale,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Sandro Scarchilli,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Benito Stefanelli,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Angelo Novi,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Antonio Casas,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Aldo Sambrell,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Al Mulock,109.22222222222223,0.48888888888888893,44444.444444444445
"Dobry, zły i brzydki",Sergio Mendizábal,109.22222222222223,0.48888888888888893,44444.444444444445
Forrest Gump,Tom Hanks,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Robin Wright,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Gary Sinise,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Sally Field,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Rebecca Williams,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Michael Conner Humphreys,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Harold G. Herthum,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,George Kelly,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Bob Penny,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,John Randall,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Sam Anderson,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Margo Moorer,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Ione M. Telech,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Christine Seabrook,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,John Worsham,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Peter Dobson,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Siobhan Fallon Hogan,110.77777777777777,0.48888888888888893,122222.22222222222
Forrest Gump,Alexander Zemeckis,110.77777777777777,0.48888888888888893,122222.22222222222
Podziemny krąg,Brad Pitt,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Edward Norton,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Meat Loaf,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Zach Grenier,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Richmond Arquette,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,David Andrews,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,George Maguire,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Eugenie Bondurant,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Christina Cabot,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Helena Bonham Carter,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Sydney 'Big Dawg' Colston,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Rachel Singer,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Christie Cronenweth,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Tim DeZarn,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Ezra Buzzington,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Dierdre Downing-Jackson,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Bob Stephenson,111.05555555555556,0.48888888888888893,127777.77777777778
Podziemny krąg,Charlie Dell,111.05555555555556,0.48888888888888893,127777.77777777778
Władca Pierścieni: Dwie wieże,Elijah Wood,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Ian McKellen,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Viggo Mortensen,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Orlando Bloom,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Bruce Allpress,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Sean Astin,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,John Bach,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Sala Baker,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Cate Blanchett,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Billy Boyd,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Jed Brophy,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Sam Comery,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Brad Dourif,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Calum Gittins,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Bernard Hill,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Bruce Hopkins,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Paris Howe Strewe,111.22222222222223,0.48888888888888893,100000
Władca Pierścieni: Dwie wieże,Christopher Lee,111.22222222222223,0.48888888888888893,100000
Incepcja,Leonardo DiCaprio,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Joseph Gordon-Levitt,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Elliot Page,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Ken Watanabe,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Tom Hardy,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Dileep Rao,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Cillian Murphy,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Tom Berenger,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Marion Cotillard,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Pete Postlethwaite,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Michael Caine,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Lukas Haas,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Tai-Li Lee,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Claire Geare,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Magnus Nolan,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Taylor Geare,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Johnathan Geare,111.66666666666667,0.48888888888888893,138888.88888888888
Incepcja,Tohoru Masamune,111.66666666666667,0.48888888888888893,138888.88888888888
Gwiezdne wojny: Część V - Imperium kontratakuje,Mark Hamill,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Harrison Ford,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Carrie Fisher,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Billy Dee Williams,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Anthony Daniels,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,David Prowse,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Peter Mayhew,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Kenny Baker,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Frank Oz,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Alec Guinness,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Jeremy Bulloch,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,John Hollis,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Jack Purvis,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Des Webb,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Clive Revill,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Kenneth Colley,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Julian Glover,110,0.4833333333333333,77777.77777777778
Gwiezdne wojny: Część V - Imperium kontratakuje,Michael Sheard,110,0.4833333333333333,77777.77777777778
Matrix,Keanu Reeves,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Laurence Fishburne,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Carrie-Anne Moss,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Hugo Weaving,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Gloria Foster,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Joe Pantoliano,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Marcus Chong,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Julian Arahanga,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Matt Doran,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Belinda McClory,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Anthony Ray Parker,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Paul Goddard,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Robert Taylor,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,David Aston,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Marc Aden Gray,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Ada Nicodemou,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Deni Gordon,111.05555555555556,0.4833333333333333,111111.11111111111
Matrix,Rowan Witt,111.05555555555556,0.4833333333333333,111111.11111111111
Chłopcy z ferajny,Robert De Niro,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Ray Liotta,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Joe Pesci,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Lorraine Bracco,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Paul Sorvino,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Frank Sivero,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Tony Darrow,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Mike Starr,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Frank Vincent,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Chuck Low,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Frank DiLeo,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Henny Youngman,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Gina Mastrogiacomo,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Catherine Scorsese,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Charles Scorsese,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Suzanne Shepherd,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Debi Mazar,110.55555555555556,0.4833333333333333,66666.66666666667
Chłopcy z ferajny,Margo Winkler,110.55555555555556,0.4833333333333333,66666.66666666667
Lot nad kukułczym gniazdem,Jack Nicholson,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Louise Fletcher,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Michael Berryman,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Peter Brocco,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Dean R. Brooks,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Alonzo Brown,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Scatman Crothers,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Mwako Cumbuka,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,Danny DeVito,109.72222222222223,0.4833333333333333,61111.11111111111
Lot nad kukułczym gniazdem,William Duell,109.72222222222223,0.4833333333333333,61111.11111111111
